Health Facility,Station,Year,Week,Pred_Cases,confidence_rate,confidence_pct,alert_threshold,action_threshold
Chadereka RHC,Chadereka RHC,2025,52,1,0.49766849279403685,49.8,4.545454545454546,11.130561709627074
Chadereka RHC,,2025,52,0,0.49766849279403685,49.8,4.545454545454546,11.130561709627074
Chawarura RHC,Chawarura RHC,2025,1,2,0.45518693923950193,45.5,11.909090909090908,37.66767288587188
Chawarura RHC,,2025,1,3,0.45518693923950193,45.5,11.909090909090908,37.66767288587188
Chawarura RHC,Chawarura RHC,2025,2,3,0.5822026928265889,58.2,12.454545454545455,38.25597247639129
Chawarura RHC,,2025,2,3,0.5822026928265889,58.2,12.454545454545455,38.25597247639129
Chawarura RHC,Chawarura RHC,2025,3,3,0.6747899115085602,67.5,12.909090909090908,26.63150124600131
Chawarura RHC,,2025,3,4,0.6747899115085602,67.5,12.909090909090908,26.63150124600131
Chawarura RHC,Chawarura RHC,2025,4,3,0.5350217133760452,53.5,9.545454545454545,30.017719597559463
Chawarura RHC,,2025,4,3,0.5350217133760452,53.5,9.545454545454545,30.017719597559463
Chawarura RHC,Chawarura RHC,2025,5,3,0.39836573600769043,39.8,4.454545454545454,8.554988889545669
Chawarura RHC,,2025,5,3,0.39836573600769043,39.8,4.454545454545454,8.554988889545669
Chawarura RHC,Chawarura RHC,2025,6,2,0.5815404891967773,58.2,7.636363636363637,21.223958245886223
Chawarura RHC,,2025,6,3,0.5815404891967773,58.2,7.636363636363637,21.223958245886223
Chawarura RHC,Chawarura RHC,2025,7,1,0.4148445218801498,41.5,8.181818181818182,27.65662708507014
Chawarura RHC,,2025,7,3,0.4148445218801498,41.5,8.181818181818182,27.65662708507014
Chawarura RHC,Chawarura RHC,2025,8,3,0.48065728902816773,48.1,7.363636363636363,21.18111541275119
Chawarura RHC,,2025,8,3,0.48065728902816773,48.1,7.363636363636363,21.18111541275119
Chawarura RHC,Chawarura RHC,2025,9,3,0.518274375796318,51.8,5.818181818181818,14.191841819530202
Chawarura RHC,,2025,9,9,0.518274375796318,51.8,5.818181818181818,14.191841819530202
Chawarura RHC,Chawarura RHC,2025,10,3,0.6967692947387696,69.7,8.363636363636363,22.629775549580376
Chawarura RHC,,2025,10,10,0.6967692947387696,69.7,8.363636363636363,22.629775549580376
Chawarura RHC,Chawarura RHC,2025,11,3,0.4505893187089399,45.1,15.363636363636363,62.7848629111723
Chawarura RHC,,2025,11,10,0.4505893187089399,45.1,15.363636363636363,62.7848629111723
Chawarura RHC,Chawarura RHC,2025,12,4,0.33868846476078035,33.9,24.272727272727273,99.21597853053507
Chawarura RHC,,2025,12,8,0.33868846476078035,33.9,24.272727272727273,99.21597853053507
Chawarura RHC,Chawarura RHC,2025,13,5,0.7550834298133849,75.5,36.72727272727273,109.8161973950424
Chawarura RHC,,2025,13,9,0.7550834298133849,75.5,36.72727272727273,109.8161973950424
Chawarura RHC,Chawarura RHC,2025,14,5,0.6547655105590819,65.5,43.27272727272727,114.23744321727898
Chawarura RHC,,2025,14,11,0.6547655105590819,65.5,43.27272727272727,114.23744321727898
Chawarura RHC,Chawarura RHC,2025,15,7,0.7110195070154526,71.1,84.81818181818181,216.0468683993489
Chawarura RHC,,2025,15,15,0.7110195070154526,71.1,84.81818181818181,216.0468683993489
Chawarura RHC,Chawarura RHC,2025,16,5,0.5156589378744869,51.6,99.45454545454545,302.476499036821
Chawarura RHC,,2025,16,16,0.5156589378744869,51.6,99.45454545454545,302.476499036821
Chawarura RHC,Chawarura RHC,2025,17,9,0.8442359769875221,84.4,112.72727272727273,239.14282125312025
Chawarura RHC,,2025,17,17,0.8442359769875221,84.4,112.72727272727273,239.14282125312025
Chawarura RHC,Chawarura RHC,2025,18,7,0.7373182250232231,73.7,120.54545454545455,256.62011653791967
Chawarura RHC,,2025,18,17,0.7373182250232231,73.7,120.54545454545455,256.62011653791967
Chawarura RHC,Chawarura RHC,2025,19,5,0.8126175403594971,81.3,99.72727272727273,205.69798051527852
Chawarura RHC,,2025,19,17,0.8126175403594971,81.3,99.72727272727273,205.69798051527852
Chawarura RHC,Chawarura RHC,2025,20,4,0.7117877960205078,71.2,81.0909090909091,171.2444145438561
Chawarura RHC,,2025,20,12,0.7117877960205078,71.2,81.0909090909091,171.2444145438561
Chawarura RHC,Chawarura RHC,2025,21,3,0.5334038400650024,53.3,57.0,144.59023918222852
Chawarura RHC,,2025,21,11,0.5334038400650024,53.3,57.0,144.59023918222852
Chawarura RHC,Chawarura RHC,2025,22,4,0.685331791639328,68.5,41.90909090909091,88.63814552668984
Chawarura RHC,,2025,22,9,0.685331791639328,68.5,41.90909090909091,88.63814552668984
Chawarura RHC,Chawarura RHC,2025,23,4,0.6342302371294071,63.4,37.45454545454545,79.41897844682639
Chawarura RHC,,2025,23,6,0.6342302371294071,63.4,37.45454545454545,79.41897844682639
Chawarura RHC,Chawarura RHC,2025,24,4,0.4688527464866638,46.9,24.09090909090909,56.25151458046021
Chawarura RHC,,2025,24,5,0.4688527464866638,46.9,24.09090909090909,56.25151458046021
Chawarura RHC,Chawarura RHC,2025,25,3,0.6889255564263526,68.9,18.545454545454547,44.736362058628586
Chawarura RHC,,2025,25,4,0.6889255564263526,68.9,18.545454545454547,44.736362058628586
Chawarura RHC,Chawarura RHC,2025,26,3,0.5316498070955276,53.2,12.909090909090908,28.300794695694435
Chawarura RHC,,2025,26,4,0.5316498070955276,53.2,12.909090909090908,28.300794695694435
Chawarura RHC,Chawarura RHC,2025,27,1,0.3,30.0,6.818181818181818,20.011671948476447
Chawarura RHC,,2025,27,4,0.3,30.0,6.818181818181818,20.011671948476447
Chawarura RHC,Chawarura RHC,2025,28,1,0.5111304356501652,51.1,6.818181818181818,15.430276906961424
Chawarura RHC,,2025,28,4,0.5111304356501652,51.1,6.818181818181818,15.430276906961424
Chawarura RHC,Chawarura RHC,2025,29,1,0.42961759567260743,43.0,5.909090909090909,13.27146453819623
Chawarura RHC,,2025,29,4,0.42961759567260743,43.0,5.909090909090909,13.27146453819623
Chawarura RHC,Chawarura RHC,2025,30,1,0.4991013944149017,49.9,4.2727272727272725,10.313497843681702
Chawarura RHC,,2025,30,4,0.4991013944149017,49.9,4.2727272727272725,10.313497843681702
Chawarura RHC,Chawarura RHC,2025,31,1,0.5405170758565268,54.1,5.2727272727272725,14.24997123125425
Chawarura RHC,,2025,31,4,0.5405170758565268,54.1,5.2727272727272725,14.24997123125425
Chawarura RHC,Chawarura RHC,2025,32,1,0.45210086107254027,45.2,2.272727272727273,6.520186406245699
Chawarura RHC,,2025,32,3,0.45210086107254027,45.2,2.272727272727273,6.520186406245699
Chawarura RHC,Chawarura RHC,2025,33,1,0.40694693207740784,40.7,3.3636363636363638,7.975873052351208
Chawarura RHC,,2025,33,3,0.40694693207740784,40.7,3.3636363636363638,7.975873052351208
Chawarura RHC,Chawarura RHC,2025,34,3,0.6693144023418427,66.9,5.545454545454546,10.626166736047157
Chawarura RHC,,2025,34,3,0.6693144023418427,66.9,5.545454545454546,10.626166736047157
Chawarura RHC,Chawarura RHC,2025,35,3,0.402394700050354,40.2,8.272727272727273,19.338029306151807
Chawarura RHC,,2025,35,3,0.402394700050354,40.2,8.272727272727273,19.338029306151807
Chawarura RHC,Chawarura RHC,2025,36,5,0.3848960310220718,38.5,8.727272727272727,18.216261561227007
Chawarura RHC,,2025,36,4,0.3848960310220718,38.5,8.727272727272727,18.216261561227007
Chawarura RHC,Chawarura RHC,2025,37,5,0.7110947608947753,71.1,15.545454545454545,23.87993931439116
Chawarura RHC,,2025,37,5,0.7110947608947753,71.1,15.545454545454545,23.87993931439116
Chawarura RHC,Chawarura RHC,2025,38,1,0.8087627635282628,80.9,18.272727272727273,32.32943062347453
Chawarura RHC,,2025,38,8,0.8087627635282628,80.9,18.272727272727273,32.32943062347453
Chawarura RHC,Chawarura RHC,2025,39,5,0.5734219789505004,57.3,14.545454545454545,29.155849350648424
Chawarura RHC,,2025,39,7,0.5734219789505004,57.3,14.545454545454545,29.155849350648424
Chawarura RHC,Chawarura RHC,2025,40,5,0.6955252965291341,69.6,19.181818181818183,39.1585091444922
Chawarura RHC,,2025,40,7,0.6955252965291341,69.6,19.181818181818183,39.1585091444922
Chawarura RHC,Chawarura RHC,2025,41,4,0.8484404563903809,84.8,13.818181818181818,25.079539721125045
Chawarura RHC,,2025,41,5,0.8484404563903809,84.8,13.818181818181818,25.079539721125045
Chawarura RHC,Chawarura RHC,2025,42,3,0.5945657539367676,59.5,9.272727272727273,20.153485936116013
Chawarura RHC,,2025,42,2,0.5945657539367676,59.5,9.272727272727273,20.153485936116013
Chawarura RHC,Chawarura RHC,2025,43,1,0.7787478065490723,77.9,5.636363636363637,13.351460996263075
Chawarura RHC,,2025,43,1,0.7787478065490723,77.9,5.636363636363637,13.351460996263075
Chawarura RHC,Chawarura RHC,2025,44,1,0.6739357948303222,67.4,4.636363636363637,10.90315925076876
Chawarura RHC,,2025,44,1,0.6739357948303222,67.4,4.636363636363637,10.90315925076876
Chawarura RHC,Chawarura RHC,2025,45,1,0.7065888285636901,70.7,4.2727272727272725,8.727040810289385
Chawarura RHC,,2025,45,1,0.7065888285636901,70.7,4.2727272727272725,8.727040810289385
Chawarura RHC,Chawarura RHC,2025,46,1,0.47452747374773024,47.5,3.272727272727273,8.251774279023667
Chawarura RHC,,2025,46,1,0.47452747374773024,47.5,3.272727272727273,8.251774279023667
Chawarura RHC,Chawarura RHC,2025,47,1,0.41751629114151,41.8,2.272727272727273,6.466879045244463
Chawarura RHC,,2025,47,1,0.41751629114151,41.8,2.272727272727273,6.466879045244463
Chawarura RHC,Chawarura RHC,2025,48,1,0.6106340289115906,61.1,5.545454545454546,19.461762833345997
Chawarura RHC,,2025,48,1,0.6106340289115906,61.1,5.545454545454546,19.461762833345997
Chawarura RHC,Chawarura RHC,2025,49,0,0.5227791157635775,52.3,7.909090909090909,18.651741673894975
Chawarura RHC,,2025,49,1,0.5227791157635775,52.3,7.909090909090909,18.651741673894975
Chawarura RHC,Chawarura RHC,2025,50,0,0.37041185855865477,37.0,4.363636363636363,15.144300873430147
Chawarura RHC,,2025,50,1,0.37041185855865477,37.0,4.363636363636363,15.144300873430147
Chawarura RHC,Chawarura RHC,2025,51,0,0.5035098731517791,50.4,8.545454545454545,29.35563562019862
Chawarura RHC,,2025,51,1,0.5035098731517791,50.4,8.545454545454545,29.35563562019862
Chawarura RHC,Chawarura RHC,2025,52,1,0.4661485652128855,46.6,10.272727272727273,32.010733370134396
Chawarura RHC,,2025,52,1,0.4661485652128855,46.6,10.272727272727273,32.010733370134396
Chiwenga RHC,Chiwenga RHC,2025,1,3,0.3428566551208496,34.3,6.181818181818182,16.17272313673502
Chiwenga RHC,,2025,1,2,0.3428566551208496,34.3,6.181818181818182,16.17272313673502
Chiwenga RHC,Chiwenga RHC,2025,2,4,0.519007682800293,51.9,9.181818181818182,21.74637873196007
Chiwenga RHC,,2025,2,3,0.519007682800293,51.9,9.181818181818182,21.74637873196007
Chiwenga RHC,Chiwenga RHC,2025,3,6,0.6644128382205963,66.4,12.545454545454545,33.268958987600335
Chiwenga RHC,,2025,3,4,0.6644128382205963,66.4,12.545454545454545,33.268958987600335
Chiwenga RHC,Chiwenga RHC,2025,4,8,0.8155078447782076,81.6,11.0,22.67690027361714
Chiwenga RHC,,2025,4,6,0.8155078447782076,81.6,11.0,22.67690027361714
Chiwenga RHC,Chiwenga RHC,2025,5,7,0.49882186253865557,49.9,16.636363636363637,47.98078462755005
Chiwenga RHC,,2025,5,6,0.49882186253865557,49.9,16.636363636363637,47.98078462755005
Chiwenga RHC,Chiwenga RHC,2025,6,7,0.6216804822285971,62.2,19.818181818181817,51.466533778721285
Chiwenga RHC,,2025,6,6,0.6216804822285971,62.2,19.818181818181817,51.466533778721285
Chiwenga RHC,Chiwenga RHC,2025,7,5,0.5997096765236776,60.0,19.545454545454547,47.59476178045834
Chiwenga RHC,,2025,7,3,0.5997096765236776,60.0,19.545454545454547,47.59476178045834
Chiwenga RHC,Chiwenga RHC,2025,8,4,0.4854205697774887,48.5,9.272727272727273,28.459725711537576
Chiwenga RHC,,2025,8,3,0.4854205697774887,48.5,9.272727272727273,28.459725711537576
Chiwenga RHC,Chiwenga RHC,2025,9,3,0.42477404620196363,42.5,25.363636363636363,80.20816870071374
Chiwenga RHC,,2025,9,3,0.42477404620196363,42.5,25.363636363636363,80.20816870071374
Chiwenga RHC,Chiwenga RHC,2025,10,3,0.3721557094500615,37.2,42.36363636363637,135.586609536952
Chiwenga RHC,,2025,10,3,0.3721557094500615,37.2,42.36363636363637,135.586609536952
Chiwenga RHC,Chiwenga RHC,2025,11,5,0.5746935976144358,57.5,49.27272727272727,135.39961569377095
Chiwenga RHC,,2025,11,4,0.5746935976144358,57.5,49.27272727272727,135.39961569377095
Chiwenga RHC,Chiwenga RHC,2025,12,10,0.7001489003499348,70.0,50.90909090909091,140.6824418850601
Chiwenga RHC,,2025,12,8,0.7001489003499348,70.0,50.90909090909091,140.6824418850601
Chiwenga RHC,Chiwenga RHC,2025,13,14,0.6573348363240559,65.7,70.27272727272727,195.5978680430089
Chiwenga RHC,,2025,13,12,0.6573348363240559,65.7,70.27272727272727,195.5978680430089
Chiwenga RHC,Chiwenga RHC,2025,14,18,0.4112346448396381,41.1,53.45454545454545,146.88266561311247
Chiwenga RHC,,2025,14,16,0.4112346448396381,41.1,53.45454545454545,146.88266561311247
Chiwenga RHC,Chiwenga RHC,2025,15,22,0.6826379172409637,68.3,52.18181818181818,145.77224601403924
Chiwenga RHC,,2025,15,34,0.6826379172409637,68.3,52.18181818181818,145.77224601403924
Chiwenga RHC,Chiwenga RHC,2025,16,21,0.3956765806674957,39.6,40.54545454545455,118.38479958614484
Chiwenga RHC,,2025,16,34,0.3956765806674957,39.6,40.54545454545455,118.38479958614484
Chiwenga RHC,Chiwenga RHC,2025,17,31,0.5774662229749892,57.7,68.18181818181819,222.93329049086663
Chiwenga RHC,,2025,17,38,0.5774662229749892,57.7,68.18181818181819,222.93329049086663
Chiwenga RHC,Chiwenga RHC,2025,18,40,0.48463690016004773,48.5,84.54545454545455,305.5024947961867
Chiwenga RHC,,2025,18,35,0.48463690016004773,48.5,84.54545454545455,305.5024947961867
Chiwenga RHC,Chiwenga RHC,2025,19,23,0.7941875308585566,79.4,50.18181818181818,127.2614405331127
Chiwenga RHC,,2025,19,23,0.7941875308585566,79.4,50.18181818181818,127.2614405331127
Chiwenga RHC,Chiwenga RHC,2025,20,14,0.6161348684510188,61.6,46.09090909090909,131.1805943967941
Chiwenga RHC,,2025,20,14,0.6161348684510188,61.6,46.09090909090909,131.1805943967941
Chiwenga RHC,Chiwenga RHC,2025,21,13,0.6006184667348862,60.1,35.90909090909091,108.69373589314331
Chiwenga RHC,,2025,21,10,0.6006184667348862,60.1,35.90909090909091,108.69373589314331
Chiwenga RHC,Chiwenga RHC,2025,22,12,0.5050275949331431,50.5,24.09090909090909,74.04092956592537
Chiwenga RHC,,2025,22,9,0.5050275949331431,50.5,24.09090909090909,74.04092956592537
Chiwenga RHC,Chiwenga RHC,2025,23,6,0.7495575904846191,75.0,19.272727272727273,69.80777361772343
Chiwenga RHC,,2025,23,8,0.7495575904846191,75.0,19.272727272727273,69.80777361772343
Chiwenga RHC,Chiwenga RHC,2025,24,6,0.5295509444342719,53.0,18.09090909090909,52.814885612248716
Chiwenga RHC,,2025,24,5,0.5295509444342719,53.0,18.09090909090909,52.814885612248716
Chiwenga RHC,Chiwenga RHC,2025,25,5,0.35319732800126075,35.3,15.636363636363637,43.150409636047634
Chiwenga RHC,,2025,25,5,0.35319732800126075,35.3,15.636363636363637,43.150409636047634
Chiwenga RHC,Chiwenga RHC,2025,26,6,0.43440276698062297,43.4,9.545454545454545,21.113238964418983
Chiwenga RHC,,2025,26,5,0.43440276698062297,43.4,9.545454545454545,21.113238964418983
Chiwenga RHC,Chiwenga RHC,2025,27,5,0.5675496194876877,56.8,11.909090909090908,33.36962551227695
Chiwenga RHC,,2025,27,4,0.5675496194876877,56.8,11.909090909090908,33.36962551227695
Chiwenga RHC,Chiwenga RHC,2025,28,5,0.3713901624083519,37.1,6.818181818181818,21.755322837071006
Chiwenga RHC,,2025,28,4,0.3713901624083519,37.1,6.818181818181818,21.755322837071006
Chiwenga RHC,Chiwenga RHC,2025,29,4,0.3,30.0,4.090909090909091,15.640997638385489
Chiwenga RHC,,2025,29,3,0.3,30.0,4.090909090909091,15.640997638385489
Chiwenga RHC,Chiwenga RHC,2025,30,3,0.38038597702980037,38.0,6.0,14.324662155306966
Chiwenga RHC,,2025,30,2,0.38038597702980037,38.0,6.0,14.324662155306966
Chiwenga RHC,Chiwenga RHC,2025,31,3,0.45432759970426556,45.4,4.7272727272727275,11.765803049073515
Chiwenga RHC,,2025,31,2,0.45432759970426556,45.4,4.7272727272727275,11.765803049073515
Chiwenga RHC,Chiwenga RHC,2025,32,2,0.335246467590332,33.5,3.5454545454545454,8.92724201465438
Chiwenga RHC,,2025,32,2,0.335246467590332,33.5,3.5454545454545454,8.92724201465438
Chiwenga RHC,Chiwenga RHC,2025,33,3,0.6307822400873357,63.1,4.181818181818182,10.39617106994594
Chiwenga RHC,,2025,33,2,0.6307822400873357,63.1,4.181818181818182,10.39617106994594
Chiwenga RHC,Chiwenga RHC,2025,34,2,0.7332347154617309,73.3,5.090909090909091,14.564796648535339
Chiwenga RHC,,2025,34,2,0.7332347154617309,73.3,5.090909090909091,14.564796648535339
Chiwenga RHC,Chiwenga RHC,2025,35,3,0.5454803347587585,54.5,3.909090909090909,8.674019602633496
Chiwenga RHC,,2025,35,2,0.5454803347587585,54.5,3.909090909090909,8.674019602633496
Chiwenga RHC,Chiwenga RHC,2025,36,3,0.5738934099674224,57.4,2.4545454545454546,5.697019257621797
Chiwenga RHC,,2025,36,3,0.5738934099674224,57.4,2.4545454545454546,5.697019257621797
Chiwenga RHC,Chiwenga RHC,2025,37,3,0.6242357045412064,62.4,3.6363636363636362,8.972347826063533
Chiwenga RHC,,2025,37,3,0.6242357045412064,62.4,3.6363636363636362,8.972347826063533
Chiwenga RHC,Chiwenga RHC,2025,38,3,0.6828905502955118,68.3,4.545454545454546,9.626166736047157
Chiwenga RHC,,2025,38,3,0.6828905502955118,68.3,4.545454545454546,9.626166736047157
Chiwenga RHC,Chiwenga RHC,2025,39,5,0.6331965839161592,63.3,7.909090909090909,19.917610611974585
Chiwenga RHC,,2025,39,3,0.6331965839161592,63.3,7.909090909090909,19.917610611974585
Chiwenga RHC,Chiwenga RHC,2025,40,4,0.3,30.0,2.3636363636363638,5.735983806105374
Chiwenga RHC,,2025,40,3,0.3,30.0,2.3636363636363638,5.735983806105374
Chiwenga RHC,Chiwenga RHC,2025,41,3,0.6788281631469726,67.9,4.2727272727272725,10.496946829499759
Chiwenga RHC,,2025,41,3,0.6788281631469726,67.9,4.2727272727272725,10.496946829499759
Chiwenga RHC,Chiwenga RHC,2025,42,2,0.31703343391418454,31.7,2.5454545454545454,8.212344024140041
Chiwenga RHC,,2025,42,1,0.31703343391418454,31.7,2.5454545454545454,8.212344024140041
Chiwenga RHC,Chiwenga RHC,2025,43,1,0.5417879313230514,54.2,1.0909090909090908,2.9224509153142706
Chiwenga RHC,,2025,43,1,0.5417879313230514,54.2,1.0909090909090908,2.9224509153142706
Chiwenga RHC,Chiwenga RHC,2025,44,1,0.5523605614900589,55.2,2.6363636363636362,10.409569363264687
Chiwenga RHC,,2025,44,1,0.5523605614900589,55.2,2.6363636363636362,10.409569363264687
Chiwenga RHC,Chiwenga RHC,2025,45,1,0.4044070541858673,40.4,0.7272727272727273,2.0840737778726637
Chiwenga RHC,,2025,45,1,0.4044070541858673,40.4,0.7272727272727273,2.0840737778726637
Chiwenga RHC,Chiwenga RHC,2025,46,1,0.38132867217063904,38.1,0.8181818181818182,1.9443176084761409
Chiwenga RHC,,2025,46,1,0.38132867217063904,38.1,0.8181818181818182,1.9443176084761409
Chiwenga RHC,Chiwenga RHC,2025,47,1,0.5295792698860168,53.0,1.5454545454545454,3.806789629787773
Chiwenga RHC,,2025,47,1,0.5295792698860168,53.0,1.5454545454545454,3.806789629787773
Chiwenga RHC,Chiwenga RHC,2025,48,1,0.3,30.0,1.0909090909090908,2.5067288020818994
Chiwenga RHC,,2025,48,1,0.3,30.0,1.0909090909090908,2.5067288020818994
Chiwenga RHC,Chiwenga RHC,2025,49,1,0.3,30.0,1.6363636363636365,4.581313088005765
Chiwenga RHC,,2025,49,0,0.3,30.0,1.6363636363636365,4.581313088005765
Chiwenga RHC,Chiwenga RHC,2025,50,1,0.3,30.0,0.5454545454545454,1.9467526449452868
Chiwenga RHC,,2025,50,1,0.3,30.0,0.5454545454545454,1.9467526449452868
Chiwenga RHC,Chiwenga RHC,2025,51,0,0.3,30.0,1.5454545454545454,4.572604420111624
Chiwenga RHC,,2025,51,0,0.3,30.0,1.5454545454545454,4.572604420111624
Chiwenga RHC,Chiwenga RHC,2025,52,1,0.489550107717514,49.0,2.909090909090909,6.959343426471208
Chiwenga RHC,,2025,52,0,0.489550107717514,49.0,2.909090909090909,6.959343426471208
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,1,2,0.3,30.0,1.3636363636363635,3.8979463827001863
DAMBAKURIMA RHC,,2025,1,4,0.3,30.0,1.3636363636363635,3.8979463827001863
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,2,2,0.6287076234817505,62.9,5.181818181818182,15.01381603668887
DAMBAKURIMA RHC,,2025,2,5,0.6287076234817505,62.9,5.181818181818182,15.01381603668887
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,3,2,0.3,30.0,3.1818181818181817,8.582575704442377
DAMBAKURIMA RHC,,2025,3,5,0.3,30.0,3.1818181818181817,8.582575704442377
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,4,1,0.45466161727905274,45.5,6.7272727272727275,15.424450953048552
DAMBAKURIMA RHC,,2025,4,6,0.45466161727905274,45.5,6.7272727272727275,15.424450953048552
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,5,6,0.6656964874267578,66.6,7.090909090909091,14.51415268482041
DAMBAKURIMA RHC,,2025,5,6,0.6656964874267578,66.6,7.090909090909091,14.51415268482041
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,6,5,0.7022257371382279,70.2,6.090909090909091,12.470920490157955
DAMBAKURIMA RHC,,2025,6,5,0.7022257371382279,70.2,6.090909090909091,12.470920490157955
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,7,5,0.5096745043992996,51.0,6.636363636363637,12.83093604071305
DAMBAKURIMA RHC,,2025,7,5,0.5096745043992996,51.0,6.636363636363637,12.83093604071305
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,8,5,0.5398677855730056,54.0,7.2727272727272725,14.654523063109792
DAMBAKURIMA RHC,,2025,8,5,0.5398677855730056,54.0,7.2727272727272725,14.654523063109792
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,9,5,0.3,30.0,10.090909090909092,26.460226286642865
DAMBAKURIMA RHC,,2025,9,5,0.3,30.0,10.090909090909092,26.460226286642865
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,10,6,0.7161471525828044,71.6,14.818181818181818,36.35578107664565
DAMBAKURIMA RHC,,2025,10,6,0.7161471525828044,71.6,14.818181818181818,36.35578107664565
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,11,7,0.5529719322919846,55.3,14.636363636363637,42.256514383105184
DAMBAKURIMA RHC,,2025,11,7,0.5529719322919846,55.3,14.636363636363637,42.256514383105184
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,12,7,0.3701511534777554,37.0,13.636363636363637,28.700318205889104
DAMBAKURIMA RHC,,2025,12,7,0.3701511534777554,37.0,13.636363636363637,28.700318205889104
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,13,7,0.49750923514366147,49.8,22.636363636363637,48.79210348964875
DAMBAKURIMA RHC,,2025,13,7,0.49750923514366147,49.8,22.636363636363637,48.79210348964875
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,14,9,0.7651799003283183,76.5,36.27272727272727,95.4156973460243
DAMBAKURIMA RHC,,2025,14,9,0.7651799003283183,76.5,36.27272727272727,95.4156973460243
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,15,12,0.6892434744999326,68.9,38.45454545454545,95.49149520086023
DAMBAKURIMA RHC,,2025,15,12,0.6892434744999326,68.9,38.45454545454545,95.49149520086023
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,16,10,0.7413229370117187,74.1,36.81818181818182,83.77952956096047
DAMBAKURIMA RHC,,2025,16,10,0.7413229370117187,74.1,36.81818181818182,83.77952956096047
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,17,11,0.8796141697810247,88.0,58.81818181818182,139.25740223843567
DAMBAKURIMA RHC,,2025,17,11,0.8796141697810247,88.0,58.81818181818182,139.25740223843567
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,18,9,0.8354516102717473,83.5,65.0909090909091,155.90090053157903
DAMBAKURIMA RHC,,2025,18,9,0.8354516102717473,83.5,65.0909090909091,155.90090053157903
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,19,8,0.7567305156162807,75.7,61.09090909090909,128.224764525068
DAMBAKURIMA RHC,,2025,19,8,0.7567305156162807,75.7,61.09090909090909,128.224764525068
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,20,6,0.7147451910353799,71.5,51.36363636363637,127.993739634301
DAMBAKURIMA RHC,,2025,20,6,0.7147451910353799,71.5,51.36363636363637,127.993739634301
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,21,6,0.7996896401429787,80.0,45.54545454545455,92.98608730223422
DAMBAKURIMA RHC,,2025,21,6,0.7996896401429787,80.0,45.54545454545455,92.98608730223422
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,22,5,0.6836938521441291,68.4,34.63636363636363,78.39562239691313
DAMBAKURIMA RHC,,2025,22,5,0.6836938521441291,68.4,34.63636363636363,78.39562239691313
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,23,4,0.8753642201423644,87.5,31.545454545454547,76.93558162573089
DAMBAKURIMA RHC,,2025,23,4,0.8753642201423644,87.5,31.545454545454547,76.93558162573089
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,24,4,0.6168663401662567,61.7,19.181818181818183,55.87402691634631
DAMBAKURIMA RHC,,2025,24,4,0.6168663401662567,61.7,19.181818181818183,55.87402691634631
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,25,4,0.7083141326904296,70.8,12.454545454545455,29.027524558002874
DAMBAKURIMA RHC,,2025,25,4,0.7083141326904296,70.8,12.454545454545455,29.027524558002874
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,26,4,0.779177087726015,77.9,11.363636363636363,25.8644200415183
DAMBAKURIMA RHC,,2025,26,4,0.779177087726015,77.9,11.363636363636363,25.8644200415183
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,27,4,0.664636739095052,66.5,15.636363636363637,47.991003601486526
DAMBAKURIMA RHC,,2025,27,4,0.664636739095052,66.5,15.636363636363637,47.991003601486526
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,28,4,0.6628550430824016,66.3,10.272727272727273,22.123504002161894
DAMBAKURIMA RHC,,2025,28,4,0.6628550430824016,66.3,10.272727272727273,22.123504002161894
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,29,4,0.6338171780109405,63.4,13.454545454545455,39.45576920197004
DAMBAKURIMA RHC,,2025,29,4,0.6338171780109405,63.4,13.454545454545455,39.45576920197004
